,Nodtyp,EnhetId,AntalbestalldaPortioner,AntalKoptaPortioner,AntalAtande,AntalSaldaPortioner,KoksSvinnGram,ServeringsSvinnGram,TallriksSvinnGram,DW_Source,Manad,Ar,Dag,Vecka
47245,0,328,0,0,35,0,0,8000,2500,1,7,2022,4,26
47246,0,340,52,52,52,0,0,2900,740,1,7,2022,4,26
47247,1,349,224,0,40,171,500,3500,700,3,7,2022,4,26
47248,1,352,66,0,54,200,1000,800,1100,3,7,2022,4,26
47249,1,361,522,0,71,451,2000,3000,2000,3,7,2022,4,26
47250,1,399,170,0,104,0,1000,1000,1000,3,7,2022,4,26
47251,1,407,175,0,70,0,200,1000,1100,3,7,2022,4,26
47252,0,2,65,65,65,65,0,1200,2300,1,7,2022,0,27
47253,0,34,0,0,48,0,0,900,800,1,7,2022,0,27
47254,0,92,64,0,31,0,0,1274,246,1,7,2022,0,27
47255,0,117,0,0,300,0,120,1500,1700,1,7,2022,0,27
47256,0,168,50,50,52,0,0,3000,300,1,7,2022,0,27
47257,0,190,0,0,62,25,0,0,970,1,7,2022,0,27
47258,0,238,69,40,40,0,2600,3500,550,1,7,2022,0,27
47259,0,281,400,0,50,350,1000,1000,1000,3,7,2022,0,27
47260,0,309,47,33,34,0,1200,3500,600,1,7,2022,0,27
47261,0,328,0,0,31,0,0,5000,1000,1,7,2022,0,27
47262,0,340,50,50,50,0,0,1230,1000,1,7,2022,0,27
47263,1,349,168,0,34,131,1000,2100,1300,3,7,2022,0,27
47264,1,352,51,0,28,150,300,1200,1700,3,7,2022,0,27
47265,1,361,120,0,64,0,4000,3000,3000,3,7,2022,0,27
47266,1,407,72,0,65,176,5000,1200,1100,3,7,2022,0,27
47267,0,2,68,68,60,68,0,1300,900,1,7,2022,1,27
47268,0,34,0,0,64,0,0,1600,1300,1,7,2022,1,27
47269,0,92,64,0,34,0,0,1363,243,1,7,2022,1,27
47270,0,117,0,0,300,0,200,400,1400,1,7,2022,1,27
47271,0,168,611,61,67,0,0,1610,500,1,7,2022,1,27
47272,0,190,0,0,62,26,0,0,1030,1,7,2022,1,27
47273,0,238,69,47,47,0,500,1800,1000,1,7,2022,1,27
47274,0,281,400,0,50,350,1000,1000,1000,3,7,2022,1,27
47275,0,309,47,38,40,0,600,4800,700,1,7,2022,1,27
47276,0,328,0,0,38,0,0,8000,2000,1,7,2022,1,27
47277,0,340,56,56,56,0,0,3100,1100,1,7,2022,1,27
47278,1,349,168,0,28,130,0,2000,1200,3,7,2022,1,27
47279,1,352,45,0,37,150,600,1200,1300,3,7,2022,1,27
47280,1,361,100,0,72,0,2300,6000,2500,3,7,2022,1,27
47281,1,362,0,0,250,0,4000,1000,1000,1,7,2022,1,27
47282,1,399,106,0,63,0,0,1000,1000,3,7,2022,1,27
47283,1,407,73,0,60,177,2300,2500,2700,3,7,2022,1,27
47284,0,2,68,68,60,68,0,2100,1900,1,7,2022,2,27
47285,0,92,64,0,27,0,0,1259,262,1,7,2022,2,27
47286,0,117,0,0,300,0,200,500,1010,1,7,2022,2,27
47287,0,168,61,61,65,0,0,3120,2400,1,7,2022,2,27
47288,0,190,0,0,76,31,0,0,1060,1,7,2022,2,27
47289,0,238,69,47,47,0,500,2600,500,1,7,2022,2,27
47290,0,309,47,38,37,0,2100,4300,900,1,7,2022,2,27
47291,0,328,0,0,41,0,0,4000,1000,1,7,2022,2,27
47292,0,340,51,51,51,0,0,2070,170,1,7,2022,2,27
47293,1,399,104,0,64,0,1000,1000,1000,3,7,2022,2,27
47294,1,407,247,0,56,193,2100,500,1800,3,7,2022,2,27
47295,0,2,69,69,68,69,0,900,1900,1,7,2022,3,27
47296,0,34,0,0,65,0,300,1300,1000,1,7,2022,3,27
47297,0,92,64,0,29,0,0,1368,256,1,7,2022,3,27
47298,0,117,0,0,300,0,250,890,1220,1,7,2022,3,27
47299,0,168,62,62,59,0,1200,4600,1280,1,7,2022,3,27
47300,0,190,0,0,64,24,0,0,710,1,7,2022,3,27
47301,0,238,69,47,47,0,1500,2100,400,1,7,2022,3,27
47302,0,281,400,0,50,350,1000,1000,1000,3,7,2022,3,27
47303,0,309,47,33,34,0,1200,3500,600,1,7,2022,3,27
47304,0,328,0,0,38,0,0,5000,1500,1,7,2022,3,27
47305,0,340,48,48,48,0,0,2800,280,1,7,2022,3,27
47306,1,349,169,0,26,132,500,1800,1100,3,7,2022,3,27
47307,1,352,45,0,25,150,100,100,600,3,7,2022,3,27
47308,1,399,100,0,54,0,1000,1000,1000,3,7,2022,3,27
47309,1,407,250,0,44,206,1200,2300,1800,3,7,2022,3,27
47310,0,2,70,70,68,70,0,2500,1900,1,7,2022,4,27
47311,0,34,0,0,57,0,0,1000,500,1,7,2022,4,27
47312,0,92,64,0,31,0,0,1527,329,1,7,2022,4,27
47313,0,117,0,0,300,0,880,450,780,1,7,2022,4,27
47314,0,168,45,45,39,0,1500,3500,1310,1,7,2022,4,27
47315,0,190,0,0,55,18,0,0,1100,1,7,2022,4,27
47316,0,238,69,40,40,0,2500,3100,600,1,7,2022,4,27
47317,0,281,400,0,50,350,0,1000,1000,3,7,2022,4,27
47318,0,328,0,0,37,0,0,5000,1000,1,7,2022,4,27
47319,0,340,37,37,37,37,0,2000,140,1,7,2022,4,27
47320,1,349,169,0,29,132,500,700,600,3,7,2022,4,27
47321,1,352,45,0,28,150,100,100,400,3,7,2022,4,27
47322,1,399,86,0,40,0,1000,1000,1000,3,7,2022,4,27
47323,0,2,60,60,60,60,1700,2100,1200,1,7,2022,0,28
47324,0,34,0,0,54,0,0,2300,1100,1,7,2022,0,28
47325,0,92,64,0,24,0,0,2159,262,1,7,2022,0,28
47326,0,117,0,0,300,0,400,870,980,1,7,2022,0,28
47327,0,168,46,46,44,0,1200,4100,900,1,7,2022,0,28
47328,0,190,0,0,53,63,0,0,1130,1,7,2022,0,28
47329,0,238,100,64,64,0,3800,2900,1000,1,7,2022,0,28
47330,0,268,0,0,62,0,1792,1352,967,1,7,2022,0,28
47331,0,281,265,0,109,284,5000,5000,3000,3,7,2022,0,28
47332,0,328,0,0,37,0,0,6000,1000,1,7,2022,0,28
47333,0,340,37,37,37,0,0,900,700,1,7,2022,0,28
47334,1,361,49,0,40,0,2000,4000,1000,3,7,2022,0,28
47335,0,2,65,65,64,65,1300,3700,2300,1,7,2022,1,28
47336,0,34,0,0,57,0,0,2000,700,1,7,2022,1,28
47337,0,92,64,0,24,0,0,1359,628,1,7,2022,1,28
47338,0,117,0,0,300,0,250,1000,870,1,7,2022,1,28
47339,0,168,53,53,51,0,0,4300,1060,1,7,2022,1,28
47340,0,190,0,0,60,64,0,0,1250,1,7,2022,1,28
47341,0,216,0,0,70,0,0,2000,1000,1,7,2022,1,28
47342,0,238,100,55,55,0,1600,3900,600,1,7,2022,1,28
47343,0,281,324,0,90,218,1000,2300,2100,3,7,2022,1,28
47344,0,328,0,0,36,0,0,4000,2000,1,7,2022,1,28
47345,0,340,41,41,41,0,0,400,180,1,7,2022,1,28
47346,1,361,49,0,38,0,3000,1000,500,3,7,2022,1,28
47347,0,2,65,65,64,65,0,2100,2600,1,7,2022,2,28
47348,0,34,0,0,57,0,200,1200,500,1,7,2022,2,28
47349,0,92,64,0,23,0,0,1374,244,1,7,2022,2,28
47350,0,117,0,0,300,0,440,870,250,1,7,2022,2,28
47351,0,168,53,53,51,0,0,1210,1520,1,7,2022,2,28
47352,0,190,0,0,62,66,0,0,1220,1,7,2022,2,28
47353,0,216,0,0,65,0,0,1400,1100,1,7,2022,2,28
47354,0,238,100,53,53,0,1100,3800,500,1,7,2022,2,28
47355,0,251,35,35,35,0,0,100,200,1,7,2022,2,28
47356,0,281,324,0,90,218,500,3000,2300,3,7,2022,2,28
47357,0,328,0,0,37,0,0,6000,1500,1,7,2022,2,28
47358,0,340,38,38,38,0,0,770,210,1,7,2022,2,28
47359,1,361,49,0,40,0,4000,1000,1000,3,7,2022,2,28
47360,0,2,65,65,65,65,900,1800,2100,1,7,2022,3,28
47361,0,34,0,0,51,0,300,600,500,1,7,2022,3,28
47362,0,92,64,0,20,0,0,1232,145,1,7,2022,3,28
47363,0,117,0,0,118,0,170,600,700,1,7,2022,3,28
47364,0,168,54,53,53,0,0,2580,1180,1,7,2022,3,28
47365,0,190,0,0,63,63,0,0,1080,1,7,2022,3,28
47366,0,216,0,0,70,0,0,1000,1400,1,7,2022,3,28
47367,0,238,100,53,53,0,1000,2200,500,1,7,2022,3,28
47368,0,281,324,0,85,218,500,2400,1800,3,7,2022,3,28
47369,0,328,0,0,52,0,0,4000,2000,1,7,2022,3,28
47370,0,340,38,38,38,0,0,500,700,1,7,2022,3,28
47371,1,361,49,0,36,0,1000,0,1000,3,7,2022,3,28
47372,0,2,60,60,60,60,0,2300,2900,1,7,2022,4,28
47373,0,34,0,0,33,0,0,1000,1000,1,7,2022,4,28
47374,0,92,64,0,21,0,0,1252,262,1,7,2022,4,28
47375,0,117,0,0,119,0,100,900,770,1,7,2022,4,28
47376,0,168,46,46,43,0,0,3500,400,1,7,2022,4,28
47377,0,190,0,0,46,66,0,0,970,1,7,2022,4,28
47378,0,238,100,38,38,0,900,2500,1500,1,7,2022,4,28
47379,0,328,0,0,34,0,0,3000,1000,1,7,2022,4,28
47380,1,361,49,0,27,0,2000,1000,1000,3,7,2022,4,28
47381,0,2,60,60,58,60,0,1200,900,1,7,2022,0,29
47382,0,34,0,0,35,0,200,1000,600,1,7,2022,0,29
47383,0,117,0,0,90,0,270,400,290,1,7,2022,0,29
47384,0,168,29,29,29,0,0,2450,1100,1,7,2022,0,29
47385,0,190,0,0,35,0,0,0,300,1,7,2022,0,29
47386,0,216,0,0,30,0,0,200,100,1,7,2022,0,29
47387,0,251,41,41,41,0,0,200,200,1,7,2022,0,29
47388,0,268,0,0,69,0,865,890,2846,1,7,2022,0,29
47389,0,281,0,78,78,0,0,2000,3000,3,7,2022,0,29
47390,1,361,35,0,24,0,2000,1000,1000,3,7,2022,0,29
47392,0,2,68,68,60,60,0,1200,2300,1,7,2022,1,29
47393,0,34,0,0,35,0,0,800,1000,1,7,2022,1,29
47394,0,117,0,0,90,0,0,800,550,1,7,2022,1,29
47395,0,168,32,32,31,0,0,2100,330,1,7,2022,1,29
47396,0,190,0,0,30,0,0,0,770,1,7,2022,1,29
47397,0,216,0,0,35,0,0,500,500,1,7,2022,1,29
47398,0,251,41,41,41,0,200,100,200,1,7,2022,1,29
47399,0,268,0,0,22,0,663,220,477,1,7,2022,1,29
47400,0,281,217,180,55,0,2000,2000,4000,3,7,2022,1,29
47401,1,361,35,0,29,0,2000,1000,1000,3,7,2022,1,29
47402,0,2,59,59,59,60,0,2100,1900,1,7,2022,2,29
47403,0,34,0,0,35,0,0,600,700,1,7,2022,2,29
47404,0,117,0,0,90,0,200,700,550,1,7,2022,2,29
47405,0,168,29,29,31,0,0,1630,0,1,7,2022,2,29
47406,0,190,0,0,30,0,0,0,380,1,7,2022,2,29
47407,0,216,0,0,35,0,0,2800,400,1,7,2022,2,29
47408,0,251,35,35,35,0,0,200,300,1,7,2022,2,29
47409,0,268,0,0,46,0,0,2561,1021,1,7,2022,2,29
47410,0,281,217,0,78,140,2000,2000,4000,3,7,2022,2,29
47411,1,361,35,0,26,0,1000,1000,1000,3,7,2022,2,29
47412,0,2,59,59,59,60,0,900,1200,1,7,2022,3,29
47413,0,34,0,0,36,0,0,1200,400,1,7,2022,3,29
47414,0,117,0,0,90,0,100,250,500,1,7,2022,3,29
47415,0,168,29,29,31,0,500,1880,0,1,7,2022,3,29
47416,0,190,0,0,30,0,0,0,270,1,7,2022,3,29
47417,0,216,0,0,35,0,0,300,200,1,7,2022,3,29
47418,0,251,32,32,32,0,0,0,400,1,7,2022,3,29
47419,0,268,0,0,35,0,976,3847,713,1,7,2022,3,29
47420,0,281,219,0,45,178,0,2000,5000,3,7,2022,3,29
47421,1,361,35,0,26,0,3000,1000,1000,3,7,2022,3,29
47422,0,2,58,58,59,58,0,800,2100,1,7,2022,4,29
47423,0,34,0,0,28,0,0,1000,500,1,7,2022,4,29
47424,0,190,0,0,32,0,0,0,380,1,7,2022,4,29
47425,0,251,27,27,27,0,0,200,100,1,7,2022,4,29
47426,0,268,0,0,49,0,961,2417,1589,1,7,2022,4,29
47427,0,281,274,0,67,0,2000,2000,4000,3,7,2022,4,29
47428,1,361,35,0,23,0,3000,2000,1000,3,7,2022,4,29
47429,0,34,38,0,38,0,500,1100,300,1,7,2022,0,30
47430,0,168,26,26,28,0,1600,500,0,1,7,2022,0,30
47431,0,190,0,0,40,0,0,0,1300,1,7,2022,0,30
47432,0,216,0,0,30,0,0,700,300,1,7,2022,0,30
47433,0,251,31,31,31,0,0,200,200,1,7,2022,0,30
47434,0,268,0,0,53,0,2452,1318,2013,1,7,2022,0,30
47435,0,281,199,0,54,148,3000,2000,3000,3,7,2022,0,30
47436,0,317,0,0,40,40,0,0,205,1,7,2022,0,30
47437,1,361,31,0,24,0,3000,1000,1000,3,7,2022,0,30
47438,0,34,38,0,38,0,0,1000,600,1,7,2022,1,30
47439,0,168,34,34,31,0,850,500,0,1,7,2022,1,30
47440,0,190,0,0,42,0,0,0,1320,1,7,2022,1,30
47441,0,216,0,0,35,0,0,1800,1000,1,7,2022,1,30
47442,0,251,31,31,31,0,300,100,200,1,7,2022,1,30
47443,0,281,200,0,64,144,2000,4000,4000,3,7,2022,1,30
47444,0,317,0,0,34,34,0,0,101,1,7,2022,1,30
47445,1,361,31,0,20,0,3000,1000,1000,3,7,2022,1,30
47446,0,34,42,0,42,0,400,1100,300,1,7,2022,2,30
47447,0,168,34,34,31,0,1500,1500,0,1,7,2022,2,30
47448,0,190,0,0,37,0,0,0,270,1,7,2022,2,30
47449,0,216,0,0,35,0,0,2000,800,1,7,2022,2,30
47450,0,251,21,21,21,0,0,700,200,1,7,2022,2,30
47451,0,268,0,0,48,0,0,3323,2220,1,7,2022,2,30
47452,0,281,216,0,64,0,3000,4000,4000,3,7,2022,2,30
47453,0,317,0,0,33,33,216,0,148,1,7,2022,2,30
47454,1,361,31,0,22,0,3000,1000,1000,3,7,2022,2,30
47455,0,34,0,42,42,0,0,800,1000,1,7,2022,3,30
47456,0,168,34,34,34,0,630,900,0,1,7,2022,3,30
47457,0,190,0,0,37,0,0,0,420,1,7,2022,3,30
47458,0,216,0,0,35,0,0,1000,700,1,7,2022,3,30
47459,0,251,21,21,21,0,0,0,400,1,7,2022,3,30
47460,0,281,245,0,78,0,2000,0,2000,3,7,2022,3,30
47461,0,317,0,0,38,38,0,0,182,1,7,2022,3,30
47462,1,361,31,0,23,0,2000,1000,1000,3,7,2022,3,30
47463,0,34,32,0,32,0,200,1400,1000,1,7,2022,4,30
47464,0,168,26,26,28,0,1200,0,0,1,7,2022,4,30
47465,0,190,0,0,37,0,0,0,550,1,7,2022,4,30
47466,0,216,0,0,27,0,5000,1000,200,1,7,2022,4,30
47467,0,251,21,21,21,0,0,400,200,1,7,2022,4,30
47468,0,317,0,0,35,35,361,0,203,1,7,2022,4,30
47469,1,361,31,0,20,4,4000,1000,1000,3,7,2022,4,30
47470,0,34,55,0,55,0,300,1000,800,1,8,2022,0,31
47471,0,117,0,0,118,0,220,740,820,1,8,2022,0,31
47472,0,168,22,22,22,0,3000,800,500,1,8,2022,0,31
47473,0,190,0,0,42,0,0,0,1000,1,8,2022,0,31
47474,0,216,0,0,38,0,200,800,1200,1,8,2022,0,31
47475,0,251,27,27,27,0,0,300,0,1,8,2022,0,31
47476,0,281,270,0,70,0,4000,3000,5000,3,8,2022,0,31
47477,0,317,0,0,35,35,0,138,87,1,8,2022,0,31
47478,1,361,58,0,28,0,3000,1000,2000,3,8,2022,0,31
47479,1,407,63,0,44,120,300,1000,1300,3,8,2022,0,31
47480,0,34,58,0,58,0,0,300,400,1,8,2022,1,31
47481,0,117,0,0,118,0,170,690,910,1,8,2022,1,31
47482,0,168,30,30,31,0,0,1300,1300,1,8,2022,1,31
47483,0,190,0,0,47,0,0,0,1200,1,8,2022,1,31
47484,0,216,0,0,42,0,0,600,700,1,8,2022,1,31
47485,0,251,27,27,27,0,0,200,200,1,8,2022,1,31
47486,0,281,277,0,77,200,0,2000,4000,3,8,2022,1,31
47487,0,317,0,0,30,30,362,0,137,1,8,2022,1,31
47488,1,361,58,0,30,0,3000,1000,1000,3,8,2022,1,31
47489,1,407,64,0,55,120,500,1000,800,3,8,2022,1,31
47490,0,34,64,0,64,0,0,800,500,1,8,2022,2,31
47491,0,117,0,0,118,0,120,1000,550,1,8,2022,2,31
47492,0,168,30,30,28,0,0,1400,1500,1,8,2022,2,31
47493,0,190,0,0,47,0,0,0,500,1,8,2022,2,31
47494,0,216,0,0,39,0,0,600,1000,1,8,2022,2,31
47495,0,251,27,27,27,0,0,0,400,1,8,2022,2,31
47496,0,281,277,0,77,200,2000,2000,2000,3,8,2022,2,31
47497,0,317,0,0,28,28,328,0,142,1,8,2022,2,31
47498,1,361,58,0,32,0,4000,2000,1000,3,8,2022,2,31
47499,1,407,64,0,55,120,500,1000,800,3,8,2022,2,31
47500,0,34,62,0,62,0,0,200,300,1,8,2022,3,31
47501,0,117,0,0,118,0,0,800,470,1,8,2022,3,31
47502,0,168,30,30,32,0,2200,920,660,1,8,2022,3,31
47503,0,190,0,0,43,0,0,0,500,1,8,2022,3,31
47504,0,251,32,32,32,0,0,600,200,1,8,2022,3,31
47505,0,281,277,0,77,200,0,2000,3000,3,8,2022,3,31
47506,0,317,0,0,22,22,320,0,0,1,8,2022,3,31
47507,1,361,58,0,32,0,4000,1000,1000,3,8,2022,3,31
47508,1,407,177,0,55,120,500,1000,500,3,8,2022,3,31
47509,0,34,47,0,49,0,0,1000,400,1,8,2022,4,31
47510,0,117,0,0,118,0,120,500,1000,1,8,2022,4,31
47511,0,168,22,22,24,0,1200,1000,100,1,8,2022,4,31
47512,0,190,0,0,43,0,0,0,1200,1,8,2022,4,31
47513,0,251,27,27,27,0,0,500,0,1,8,2022,4,31
47514,0,317,0,0,22,22,251,0,85,1,8,2022,4,31
47515,1,361,58,0,25,0,5000,3000,1000,3,8,2022,4,31
47516,1,407,173,0,60,120,200,800,1000,3,8,2022,4,31
47517,0,34,49,0,49,0,0,500,300,1,8,2022,0,32
47518,0,38,76,76,76,0,1000,2000,1000,1,8,2022,0,32
47519,0,83,53,0,53,14,100,200,200,1,8,2022,0,32
47520,0,117,0,0,118,0,170,250,550,1,8,2022,0,32
47521,0,130,0,0,33,0,100,1000,0,1,8,2022,0,32
47522,0,168,48,48,50,0,0,3230,3430,1,8,2022,0,32
47523,0,190,0,0,60,0,0,200,1100,1,8,2022,0,32
47524,0,216,0,0,47,0,0,0,900,1,8,2022,0,32
47525,0,251,41,41,41,32,0,0,600,1,8,2022,0,32
47526,0,268,0,0,47,0,1865,1714,877,1,8,2022,0,32
47527,0,281,228,0,64,0,2000,3000,3000,3,8,2022,0,32
47528,0,317,0,0,30,30,217,0,89,1,8,2022,0,32
47529,1,361,90,0,63,0,4000,3000,2000,3,8,2022,0,32
47530,0,34,64,0,64,0,0,900,1000,1,8,2022,1,32
47531,0,38,76,83,83,83,300,1500,1000,1,8,2022,1,32
47532,0,83,58,0,58,19,0,200,200,1,8,2022,1,32
47533,0,117,0,0,118,0,0,570,500,1,8,2022,1,32
47534,0,168,633,63,63,0,1900,600,0,1,8,2022,1,32
47535,0,190,0,0,65,0,0,0,600,1,8,2022,1,32
47536,0,216,0,0,57,0,0,1500,1500,1,8,2022,1,32
47537,0,251,0,46,46,46,0,0,500,1,8,2022,1,32
47538,0,268,0,0,52,0,666,3593,2262,1,8,2022,1,32
47539,0,281,103,0,75,103,3000,1000,3000,3,8,2022,1,32
47540,0,317,0,0,30,30,506,0,90,1,8,2022,1,32
47541,1,361,90,0,56,0,12000,1000,1000,3,8,2022,1,32
47542,0,34,73,0,73,0,0,200,300,1,8,2022,2,32
47543,0,38,76,81,76,81,500,2000,1000,1,8,2022,2,32
47544,0,83,30,0,30,10,0,300,300,1,8,2022,2,32
47545,0,117,0,0,118,0,0,200,290,1,8,2022,2,32
47546,0,168,63,63,63,0,0,3000,1200,1,8,2022,2,32
47547,0,190,0,0,64,0,0,0,800,1,8,2022,2,32
47548,0,216,0,0,58,0,0,1900,900,1,8,2022,2,32
47549,0,251,0,46,46,0,0,0,400,1,8,2022,2,32
47550,0,268,0,0,75,0,0,3509,2346,1,8,2022,2,32
47551,0,281,277,0,77,200,2000,2000,3000,3,8,2022,2,32
47552,0,317,0,0,36,36,375,0,241,1,8,2022,2,32
47553,1,361,90,0,64,0,6000,1000,2000,3,8,2022,2,32
47554,1,407,412,0,155,259,500,1000,800,3,8,2022,2,32
47555,0,34,62,0,62,0,400,400,300,1,8,2022,3,32
47556,0,38,115,115,115,0,1000,1000,1000,1,8,2022,3,32
47557,0,83,31,0,31,13,200,300,200,1,8,2022,3,32
47558,0,117,0,0,118,0,100,150,400,1,8,2022,3,32
47559,0,168,63,63,63,0,0,2400,1150,1,8,2022,3,32
47560,0,190,0,0,66,0,0,0,500,1,8,2022,3,32
47561,0,216,0,0,60,0,0,1400,1500,1,8,2022,3,32
47562,0,251,46,46,46,46,0,0,500,1,8,2022,3,32
47563,0,281,280,0,69,214,2000,3000,0,3,8,2022,3,32
47564,0,317,0,0,36,36,0,0,106,1,8,2022,3,32
47565,1,361,90,0,63,0,5000,3000,2000,3,8,2022,3,32
47566,1,407,409,0,350,155,200,1000,1000,3,8,2022,3,32
47567,0,34,56,0,56,0,0,300,500,1,8,2022,4,32
47568,0,38,115,115,115,0,0,0,1000,1,8,2022,4,32
47569,0,83,28,0,28,8,0,300,100,1,8,2022,4,32
47570,0,168,48,48,50,0,1000,300,0,1,8,2022,4,32
47571,0,190,0,0,56,0,0,500,650,1,8,2022,4,32
47572,0,251,0,46,46,0,0,800,300,1,8,2022,4,32
47573,0,281,276,0,69,209,500,2000,1000,3,8,2022,4,32
47574,0,317,0,0,30,30,257,104,83,1,8,2022,4,32
47575,1,361,90,0,60,0,8000,4000,2000,3,8,2022,4,32
47576,0,34,0,0,80,0,0,1000,600,1,8,2022,0,33
47577,0,38,115,115,115,115,3000,1500,2000,1,8,2022,0,33
47578,0,83,72,0,72,22,0,300,200,1,8,2022,0,33
47579,0,117,0,0,240,0,120,700,550,1,8,2022,0,33
47580,0,128,21,0,13,0,0,6000,500,1,8,2022,0,33
47581,0,139,21,21,21,0,0,1100,600,1,8,2022,0,33
47582,0,168,72,72,69,0,0,5350,1400,1,8,2022,0,33
47583,0,190,0,0,84,0,0,0,1220,1,8,2022,0,33
47584,0,203,78,0,92,60,200,3200,0,1,8,2022,0,33
47585,0,216,0,0,60,0,0,600,200,1,8,2022,0,33
47586,0,238,98,98,41,0,1800,3400,900,1,8,2022,0,33
47587,0,251,34,34,34,0,0,500,400,1,8,2022,0,33
47588,0,268,0,0,102,0,126,3059,1455,1,8,2022,0,33
47589,0,281,125,0,70,0,500,500,900,3,8,2022,0,33
47590,0,296,45,45,34,0,0,3500,1300,1,8,2022,0,33
47591,0,309,60,60,38,0,3900,5000,600,1,8,2022,0,33
47592,0,328,0,0,54,0,0,10000,3000,1,8,2022,0,33
47593,0,334,0,0,97,0,0,0,300,1,8,2022,0,33
47594,1,347,533,0,498,0,1000,7100,12600,3,8,2022,0,33
47595,1,349,60,0,60,89,0,200,1000,3,8,2022,0,33
47596,1,351,124,0,76,0,500,500,1000,3,8,2022,0,33
47597,1,352,670,0,600,0,11000,12000,12000,3,8,2022,0,33
47598,1,353,289,0,216,30,1000,0,3300,3,8,2022,0,33
47599,1,354,0,0,288,65,2000,85000,7500,3,8,2022,0,33
47600,1,356,375,0,369,0,1000,3000,5000,3,8,2022,0,33
47601,1,357,480,0,473,0,1000,4500,8400,3,8,2022,0,33
47602,1,358,380,358,358,0,0,3000,5000,3,8,2022,0,33
47603,1,360,450,0,447,40,2000,6000,11000,3,8,2022,0,33
47604,1,361,55,0,132,495,1300,4000,5000,3,8,2022,0,33
47605,1,364,480,0,408,0,0,8600,10200,3,8,2022,0,33
47606,1,365,216,216,193,215,15000,3000,2000,3,8,2022,0,33
47607,1,366,186,0,184,0,800,2000,1700,3,8,2022,0,33
47608,1,367,375,0,365,0,1400,3000,6000,3,8,2022,0,33
47609,1,368,356,0,346,54,2000,8000,6000,3,8,2022,0,33
47610,1,370,582,0,501,0,2200,5200,7200,3,8,2022,0,33
47611,1,371,348,0,321,0,1000,1000,12000,3,8,2022,0,33
47612,1,373,653,0,652,0,2000,4000,7000,3,8,2022,0,33
47613,1,376,185,0,162,0,900,2000,2000,3,8,2022,0,33
47614,1,378,0,0,29,0,500,100,200,3,8,2022,0,33
47615,1,379,457,451,398,0,1300,1200,6200,3,8,2022,0,33
47616,2,386,860,0,522,0,3000,4000,2000,3,8,2022,0,33
47617,2,387,315,0,330,140,2000,4000,12000,3,8,2022,0,33
47618,2,391,727,0,440,0,1000,2000,8000,3,8,2022,0,33
47619,1,398,423,0,358,0,3000,1000,8000,3,8,2022,0,33
47620,1,399,446,0,446,0,500,5000,7000,3,8,2022,0,33
47621,1,400,514,0,512,0,100,10200,10700,3,8,2022,0,33
47622,1,406,375,0,370,40,1000,6000,4000,3,8,2022,0,33
47623,1,407,596,0,387,179,1400,4500,11500,3,8,2022,0,33
47624,0,38,115,115,115,115,1000,2000,1000,1,8,2022,1,33
47625,0,83,90,0,90,29,0,200,100,1,8,2022,1,33
47626,0,117,0,0,240,0,0,1200,1400,1,8,2022,1,33
47627,0,128,21,0,19,0,0,500,500,1,8,2022,1,33
47628,0,139,22,22,22,22,0,0,300,1,8,2022,1,33
47629,0,168,92,92,96,0,0,5900,1900,1,8,2022,1,33
47630,0,190,0,0,100,0,0,0,2700,1,8,2022,1,33
47631,0,203,78,0,92,75,200,3100,600,1,8,2022,1,33
47632,0,216,0,0,100,0,0,5000,1500,1,8,2022,1,33
47633,0,238,98,98,57,0,1000,2700,500,1,8,2022,1,33
47634,0,251,62,62,62,0,0,800,400,1,8,2022,1,33
47635,0,268,0,0,126,0,505,3560,2324,1,8,2022,1,33
47636,0,281,150,0,67,28,0,800,1100,3,8,2022,1,33
47637,0,296,45,45,38,45,0,1500,1500,1,8,2022,1,33
47638,0,309,60,60,48,0,5300,6600,600,1,8,2022,1,33
47639,0,328,0,0,80,0,0,2500,9000,1,8,2022,1,33
47640,0,334,0,0,87,0,500,0,0,1,8,2022,1,33
47641,1,347,533,0,496,0,1000,5400,8200,3,8,2022,1,33
47642,1,349,606,0,565,89,500,1500,8000,3,8,2022,1,33
47643,1,350,0,0,1100,272,0,15000,25000,1,8,2022,1,33
47644,1,351,528,0,472,0,2000,5900,17000,3,8,2022,1,33
47645,1,352,640,0,612,0,1000,8500,6600,3,8,2022,1,33
47646,1,353,289,0,268,34,1000,2700,3300,3,8,2022,1,33
47647,1,354,277,0,295,72,4000,8000,5000,3,8,2022,1,33
47648,1,355,324,0,320,0,1200,1000,5400,3,8,2022,1,33
47649,1,356,375,0,366,0,1000,7000,6000,3,8,2022,1,33
47650,1,357,488,0,459,0,1000,6400,8400,3,8,2022,1,33
47651,1,358,380,0,367,0,2000,2000,6000,3,8,2022,1,33
47652,1,360,456,0,471,0,4000,10000,8000,3,8,2022,1,33
47653,1,361,558,0,511,735,1000,15000,17000,3,8,2022,1,33
47654,1,364,480,0,445,0,500,4000,11600,3,8,2022,1,33
47655,1,365,216,216,194,216,1000,1000,38000,3,8,2022,1,33
47656,1,366,186,0,182,0,300,3700,1300,3,8,2022,1,33
47657,1,367,375,0,330,0,2900,2000,5900,3,8,2022,1,33
47658,1,368,356,0,340,54,1000,11500,4700,3,8,2022,1,33
47659,1,369,436,0,360,78,300,500,2600,3,8,2022,1,33
